returnOnEquity,Debt to Equity,PE ratio,Revenue Growth,operatingProfitMargin,Class
-0.6633,0.0,0.0,0.0741,1.0,1
0.1002,0.0773,8.0531,0.0046,1.0,0
1.409,9.903,7.1458,0.0593,1.0,0
-0.0168,0.6533,0.0,0.0931,1.0,1
0.5474,3.1315,18.0872,0.0027,1.0,1
0.1117,0.2405,15.4354,0.1516,1.0,1
-0.0574,1.4154,0.0,0.1743,1.0,1
0.4621,7.5687,22.3784,0.0009,1.0,1
0.1414,0.4589,13.5827,-0.0044,1.0,1
-0.1827,0.0,0.0,1.9329,1.0,1
0.0226,1.1781,44.9375,0.1027,1.0,1
0.0794,0.3782,11.8202,0.7241,1.0,1
0.0711,1.6889,17.3014,0.0148,1.0,1
0.1845,0.0,11.9502,0.1494,1.0,1
-0.0779,2.3168,0.0,0.7276,1.0,1
0.8114,2.1504,12.9878,-0.0912,1.0,1
0.1887,0.0494,19.9875,-0.132,1.0,1
0.0742,0.0,126.5278,0.3154,1.0,1
0.1104,0.185,12.9517,-0.0026,1.0,1
-0.2035,0.7557,0.0,-0.1351,1.0,1
0.0795,0.1848,47.5793,0.0262,1.0,1
0.0244,0.4389,51.4198,0.3415,1.0,1
0.0548,0.3406,66.6364,0.0801,1.0,1
-0.0596,0.1991,0.0,1.1691,1.0,1
-0.135,0.0,0.0,-0.1202,1.0,0
0.1381,0.7847,16.8616,0.0413,1.0,1
-0.3973,-7.1159,15.2009,0.0672,1.0,1
0.2349,0.1612,4.6555,0.4012,1.0,1
0.3594,5.6059,17.7174,-0.017,1.0,1
-1.0666,7.4748,0.0,0.1221,1.0,1
0.1943,0.0,5.625,0.1227,1.0,0
0.0788,0.5691,12.6463,0.0661,1.0,1
-0.5297,0.0,0.0,0.2622,1.0,0
0.0314,0.2829,41.5258,0.1099,1.0,0
0.408,2.5457,24.1176,0.1148,1.0,1
0.0774,0.1259,44.3214,0.0127,1.0,1
0.226,0.0168,16.7104,0.2042,1.0,1
-1.1979,0.4086,0.0,0.1494,1.0,1
-0.5181,0.4745,0.0,0.8032,1.0,0
-0.1272,0.0,0.0,-0.0388,1.0,0
0.0937,2.1431,10.4,0.0262,1.0,1
0.0705,0.4644,28.707,0.0379,1.0,1
-0.1932,0.0011,0.0,0.2113,1.0,0
0.1162,0.4483,21.155,0.0006,1.0,1
0.1464,-3.4241,0.0,0.0059,1.0,0
0.0874,0.2828,21.6667,-0.3876,1.0,0
0.0645,0.9146,39.2603,0.1079,1.0,1
0.5116,0.2439,14.1235,0.0064,1.0,1
0.0745,0.6138,12.9208,0.0878,1.0,1
-0.0547,2.8266,0.0,0.1575,1.0,0
-0.2111,1.2676,0.0,-0.1154,1.0,0
0.1783,0.7874,17.0288,0.0703,1.0,1
0.1305,0.0664,35.0308,0.1703,1.0,0
0.122,0.6386,29.1279,0.1267,1.0,1
0.0803,0.1752,22.2449,-0.0232,1.0,0
0.2449,1.8983,30.2022,0.1346,1.0,1
0.0425,0.0,64.5202,-0.0123,1.0,1
-0.0589,0.6459,0.0,0.2809,1.0,1
0.1462,0.8803,29.2143,0.2047,1.0,1
-0.6317,0.1852,0.0,-0.3972,1.0,1
0.1667,0.0,17.2065,0.0724,1.0,1
0.1241,0.1352,25.8195,0.6155,1.0,1
0.1856,3.048,12.9121,-0.1036,1.0,0
-0.204,0.0167,0.0,0.1847,1.0,0
-0.0168,1.0765,0.0,-0.031,1.0,0
0.3732,2.1199,5.7865,0.0851,1.0,0
0.1812,0.3455,18.2892,0.2996,1.0,0
0.0254,0.6143,37.3226,0.1371,1.0,0
-0.006,0.8752,0.0,0.0383,1.0,1
-0.3454,1.276,0.0,-0.3058,1.0,0
-0.0035,0.2298,0.0,-0.0105,1.0,1
-0.0544,0.005,0.0,0.436,1.0,0
0.0781,1.1466,13.8,0.0455,1.0,0
-0.0315,0.0,0.0,1.0107,1.0,0
0.1182,2.5393,12.5996,-0.0116,1.0,1
0.0592,0.7434,24.2053,-0.0278,1.0,0
-0.0941,2.0468,0.0,-0.109,1.0,1
0.1086,1.3995,21.6316,0.2136,1.0,1
0.1281,0.3579,10.009,0.1265,1.0,1
0.2373,0.3859,14.786,0.1095,1.0,1
0.085,0.2439,15.3771,0.1777,1.0,1
0.1889999999999999,0.8216,13.2865,0.0648,1.0,1
0.1285,0.3928,27.7903,-0.4704,1.0,0
0.0672,0.2474,20.5588,0.013,1.0,1
1.8388,8.4438,0.8408,0.2097,1.0,0
0.4536,0.369,20.1569,0.1211,1.0,1
0.1066,1.0789,11.2447,0.0011,1.0,1
0.0296,0.5349,27.1167,0.0129,1.0,0
0.0539,0.7462,10.9344,0.4432,1.0,1
0.1321,0.7613,6.4762,0.0888,1.0,1
0.0995,0.6155,22.9788,0.2864,1.0,1
0.1427,1.6087,8.2352,0.0317,1.0,1
0.0121,2.039,158.5714,-0.0506,1.0,0
0.0526,0.5613,14.3973,0.0877,1.0,0
0.0229,0.542,63.9362,0.1698,1.0,1
0.2517,2.0256,17.3,-0.0093,1.0,1
-0.9826,0.4595,0.0,0.0122,1.0,0
0.1031,0.0,36.3701,0.2603,1.0,1
-1.0209,0.0,0.0,0.0,1.0,0
0.433,5.8001,13.3501,0.0047,1.0,0
0.1716,4.1324,15.049,0.1639999999999999,1.0,1
0.2516,0.2273,10.4993,-0.0689,1.0,0
-0.0036,2.029,0.0,0.436,1.0,1
0.064,-1.332,0.0,-0.0137,1.0,1
0.4184,3.3238,16.8,0.1141,1.0,0
0.3133,1.3406,13.9216,0.2049,1.0,1
0.179,1.6155,8.3981,0.0188,1.0,1
0.0575,1.2363,18.551,0.094,1.0,0
0.218,0.1356,5.0701,0.3879,1.0,1
-0.1223,0.7118,0.0,0.0061,1.0,1
-0.0554,0.0,0.0,-0.0216,1.0,0
0.1831,0.0638,12.6693,0.0618,1.0,1
-0.036,0.0,0.0,-0.0885,1.0,1
3.032,-3.3605,0.0,-0.0379,1.0,1
-1.1773,-4.1062,18.6893,0.1062,1.0,1
0.099,0.4662,12.2201,0.2348,1.0,1
0.1399,0.9513,15.3883,0.3667,1.0,0
0.0605,2.857,35.5068,0.3215,1.0,0
0.0783,0.3324,40.6237,0.1293,1.0,1
0.3149,0.6764,58.375,0.1613,1.0,0
-0.0825,1.1541,0.0,0.3376,1.0,1
0.2289,1.9695,20.7047,0.0928,1.0,1
0.1334,0.5631,43.1507,0.1785,1.0,1
0.1094,1.3912,17.8479,0.1273,1.0,1
0.138,0.0096,19.6406,0.0206,1.0,0
0.0064,0.8571,174.2222,0.2289999999999999,1.0,1
-0.0099,1.1149,0.0,0.1119,1.0,1
-0.0936,0.0,0.0,-0.0506,1.0,1
0.1889999999999999,0.3483,6.759,0.3927,1.0,0
0.2423,0.0,11.4176,0.0714,1.0,1
0.0483,0.1851,40.6407,0.7033,1.0,1
0.0841,0.7031,29.4477,0.0833,1.0,1
0.2021,1.1002,12.3004,0.0081,1.0,0
0.1641,0.8524,8.8782,0.1818,1.0,1
0.0245,0.0428,43.8974,0.0307,1.0,1
0.1065,0.5813,9.8563,0.0648,1.0,1
0.1211,0.07,21.733,0.0544,1.0,1
-0.6699,0.0,0.0,0.1514,1.0,1
0.0245,1.6075,95.6429,0.0504,1.0,1
0.1532,0.4205,3.0856,0.0692,1.0,0
0.0724,1.2322,24.2174,-0.0144,1.0,1
0.003,0.7158,0.0,0.1886,1.0,1
-0.1413,0.0004,0.0,0.5086,1.0,0
0.0058,0.1868,231.5,0.4433,1.0,1
0.2113,0.0897,8.0428,-0.0565,1.0,0
0.1321,0.0064,17.8462,0.3987,1.0,1
0.0775,0.2414,115.2667,0.2406,1.0,0
-0.0077,1.2757,0.0,1.1121,1.0,1
0.2844,0.0,45.1517,0.1071,1.0,1
-0.1018,1.0046,0.0,0.0333,1.0,1
0.0612,1.764,22.7037,-0.0484,1.0,1
0.0887,7.6976,10.2517,-0.0691,1.0,1
0.1417,4.2672,5.7457,0.1474,1.0,1
0.0788,1.5847,19.8167,0.0194,1.0,1
0.0624,2.263,15.0429,0.0993,1.0,1
0.1834,0.6206,20.089,0.1269,1.0,1
0.4551,0.9845,20.4417,0.1456,1.0,1
0.0523,0.0377,18.8611,-0.0209,1.0,1
0.1074,0.0,39.1765,0.3488,1.0,0
0.095,1.1657,16.5678,0.1289,1.0,1
0.2505,-2.0446,0.0,0.1433,1.0,0
0.1842,0.0006,12.6838,0.0133,1.0,1
0.2478,0.0153,32.1731,0.1001,1.0,1
0.0638,0.3498,14.019,0.1809,1.0,0
-0.0403,0.6181,0.0,-0.0402,1.0,0
0.0928,0.5753,129.2826,0.9267,1.0,1
0.5478,0.6998,3.6528,0.5847,1.0,1
0.1218,0.8219,11.3441,0.2127,1.0,1
0.0869,0.0175,40.6482,0.2517,1.0,0
0.107,1.5671,10.948,-0.0914,1.0,1
0.0156,1.1797,51.9167,-0.0136,1.0,1
0.1501,0.0,18.2526,0.1655,1.0,0
0.1257,0.6935,11.658,0.2507,1.0,1
0.0697,0.0681,19.9463,0.2505,1.0,0
0.0383,0.2879,31.4615,0.0779,1.0,1
-0.1034,1.5825,0.0,0.141,1.0,1
0.0681,0.9774,11.7261,0.1159,1.0,1
0.1135,0.8431,10.2421,0.1625,1.0,1
0.0132,0.0806,85.7323,0.1164,1.0,1
0.1765,0.0117,8.5897,0.2973,1.0,1
0.1191,2.4771,8.0982,0.1054,1.0,1
0.0742,0.5689,12.3521,0.0799,1.0,0
0.096,0.7991,10.312,0.4087,1.0,1
0.1214,0.3711,11.7886,0.1615,1.0,0
0.0714,0.7171,18.0978,0.0636,1.0,1
0.1887,0.0,4.507,0.0898,1.0,0
0.2023,1.0071,15.1202,0.2216,1.0,1
0.4168,0.0042,15.1007,0.0735,1.0,0
-1.0495,0.0,0.0,-0.1515,1.0,1
-0.5869,7.7967,0.0,0.8007,1.0,0
0.0891,0.5254,17.5676,0.2837,1.0,1
0.1334,1.0139,0.0,0.0969999999999999,1.0,1
-0.1001,1.2584,0.0,0.0613,1.0,1
0.132,0.0,27.05,0.1211,1.0,1
-0.812,0.3187,0.0,0.1618,1.0,1
0.0794,0.3247,13.5141,0.0139999999999999,1.0,1
0.1127,0.5275,20.8708,-0.0082,1.0,1
0.053,0.2526,43.7955,0.207,1.0,1
-0.0199,0.3,0.0,-0.0282,1.0,1
0.1583,1.3842,16.6935,0.0105,1.0,1
0.2103,0.4156,11.322,0.1527,1.0,1
0.0913,0.6531,9.8892,0.1732,1.0,1
0.093,0.3035,19.8104,0.0885,1.0,1
0.0657,0.6408,46.8983,-0.0141,1.0,1
-0.1588,0.1025,0.0,4.3642,1.0,1
-0.3652,0.4363,0.0,0.3619,1.0,1
0.0486,2.193,47.6774,-0.0072,1.0,1
-0.0168,0.5318,0.0,-0.0353,1.0,1
0.1192,0.9853,53.5937,0.0675,1.0,0
-0.0399,0.4265,0.0,-0.0224,1.0,1
0.0442,0.9843,61.7808,0.2392,1.0,1
0.0325,0.1259,22.3199,0.0134,1.0,0
0.027,1.4654,0.0,0.3512,1.0,1
0.0722,1.2402,32.6154,0.0231,1.0,0
0.3088,1.3478,5.0886,0.0925,1.0,0
-0.0661,-2.8638,5.1639,0.0411,1.0,0
-0.6573,0.0,0.0,-0.0506,1.0,0
0.2029,0.5786,15.4058,-0.0471,1.0,1
0.0599,2.2588,16.8069,0.0717,1.0,1
0.0217,1.1874,91.9231,-0.0168,1.0,1
0.2748,0.0988,16.5751,0.2522,1.0,0
0.0616,0.0,18.9478,0.018,1.0,1
0.0802,0.6977,23.4848,0.0451,1.0,1
0.1066,0.262,15.2151,0.0415,1.0,1
0.0694,0.0,52.0,0.2479,1.0,1
0.0828,0.2401,5.0505,-0.0387,1.0,1
0.0962,0.2862,14.9048,0.0911,1.0,1
0.0923,0.523,12.8558,0.0771,1.0,1
0.1554,2.7665,5.0505,-0.4132,1.0,0
-0.0591,0.9489,0.0,-0.6486,1.0,1
0.0702,1.1256,23.1127,0.1975,1.0,1
0.1136,0.0879,16.323,-0.0342,1.0,1
0.1091,1.2006,23.4971,0.1618,1.0,1
0.1104,0.183,10.7707,-0.1322,1.0,1
0.2169,0.0176,20.0692,0.2253,1.0,1
-0.0366,0.5572,0.0,0.0226,1.0,1
0.0999,0.2453,20.0461,0.047,1.0,1
0.143,0.5043,13.9534,0.026,1.0,1
-1.1778,0.0,0.0,0.1063,1.0,0
-0.1803,1.6749,5.1799,-0.5554,1.0,0
-0.1189,0.2385,0.0,0.2113,1.0,0
-0.0293,1.5514,0.0,0.0484,1.0,1
0.1732,0.5048,12.7985,0.0257,1.0,1
0.4519,0.0,27.5265,0.18,1.0,0
-0.4467,0.0016,0.0,0.0784,1.0,1
0.5397,0.2678,2.9798,-0.2737,1.0,0
0.282,0.0,6.4928,1.5585,1.0,0
0.1836,0.0,22.2822,0.078,1.0,0
-1.1271,2.2421,0.0,0.4096,1.0,1
-0.8161,0.0161,0.0,0.4946,1.0,0
-0.9259,0.1371,0.0,-0.6184,1.0,0
0.1369999999999999,0.8673,24.2918,0.1375,1.0,1
0.1552,0.5657,18.5148,0.0788,1.0,1
-0.1669999999999999,0.6442,0.0,0.1658,1.0,1
-0.0824,0.1633,0.0,0.3797,1.0,0
0.2092,0.7238,18.2032,0.1094,1.0,1
0.1694,1.1151,8.1596,0.0603,1.0,1
0.3129,0.0,3.4118,1.4441,1.0,0
0.1629,0.1699,12.2316,0.0577,1.0,1
-0.7182,0.0,0.0,0.4617,1.0,0
0.0844,0.5705,10.3522,0.2601,1.0,1
-0.3296,0.7641,0.0,0.0824,1.0,1
0.0902,0.3988,25.8866,-0.0242,1.0,1
0.2212,1.8335,5.2995,0.2468,1.0,1
0.2984,4.4389,9.4977,0.2029,1.0,1
0.0473,10.4599,19.6176,-0.2877,1.0,1
-0.8798,-3.2926,15.4858,0.0305,1.0,1
-0.0825,1.1164,0.0,0.09,1.0,0
0.1037,0.5015,25.116,0.2003,1.0,1
0.0518,2.0127,6.4717,-0.0943,1.0,1
-1.2903,0.6513,0.0,-0.1902,1.0,0
-0.5408,0.0,0.0,-0.4683,1.0,0
-0.1292,4.309,0.0,0.0619,1.0,0
0.1331,1.0326,8.594,0.0317,1.0,1
0.0787,0.3088,11.4952,-0.018,1.0,1
0.026,10.3755,221.6667,-0.0268,1.0,0
0.2057,0.345,6.1374,0.1795,1.0,1
0.2219,2.8749,6.9963,0.172,1.0,1
0.0576,1.6537,77.6667,0.0909,1.0,0
-0.6348,-1.822,16.1066,0.0603,1.0,1
0.1817,1.6809,4.6916,1.2203,1.0,0
0.1985,0.0,28.2835,0.1555,1.0,1
0.0352,0.9002,45.9747,0.1274,1.0,1
0.1295,0.325,20.3968,-0.0349,1.0,1
0.1192,0.8912,20.3101,0.0783,1.0,1
0.1948,1.5385,14.33,0.3678,1.0,0
0.0687,0.5644,0.0,0.2239999999999999,1.0,0
0.0651,4.3472,9.0384,0.1273,1.0,1
-0.1268,0.0156,0.0,-0.5,1.0,0
-0.285,0.0,0.0,-0.4444,1.0,0
0.0558,0.0417,53.6511,0.1825,1.0,1
0.1583,0.0,28.6453,0.1811,1.0,1
-2.0147,0.0,0.0,-0.4433,1.0,1
-0.2004,0.6208,0.0,0.1856,1.0,1
0.2037,0.0005,18.908,-0.024,1.0,1
0.0801,1.0087,13.3133,0.0884,1.0,1
0.4256,0.6875,14.1203,0.0356,1.0,1
0.1756,-3.6659,0.0,-0.0739,1.0,1
-2.7656,0.0,0.0,-0.4961,1.0,0
-0.1393,1.4265,0.0,0.1773,1.0,1
0.12,0.6499,18.1743,0.2144,1.0,1
0.0567,0.2839,19.0833,0.2658,1.0,0
0.1949,0.0,16.4146,0.0779,1.0,1
0.0614,0.557,13.3361,-0.0735,1.0,1
0.1686,0.6418,10.0124,-0.0695,1.0,1
0.0775,0.401,35.66,0.0061,1.0,1
-0.6811,0.3534,0.0,0.4817,1.0,0
-0.0865,0.0,0.0,0.2972,1.0,1
0.2705,0.4464,21.2364,-0.0495,1.0,1
-0.0096,0.0238,0.0,-0.0077,1.0,1
0.0623,0.7404,13.9297,-0.0983,1.0,1
0.1542,0.5301,12.6289,0.0952,1.0,1
0.0301,0.1689,47.7955,-0.0301,1.0,0
0.0395,0.4743,11.5488,0.0368,1.0,0
0.1427,0.0,9.4286,0.0402,1.0,1
1.0453,-3.1352,0.0,0.0446,1.0,0
0.0063,0.6731,181.3333,-0.0187,1.0,1
0.0995,0.7977,11.6623,0.0596,1.0,1
0.0918,1.5834,18.5227,0.0531,1.0,1
0.1805,2.3025,7.2911,0.0654,1.0,1
0.1282,0.6093,12.6689,0.2351,1.0,1
-0.6464,0.0,0.0,-0.1692,1.0,0
-3.6505,2.9655,0.0,3.488,1.0,1
0.0236,0.8848,15.625,0.109,1.0,0
0.0694,0.6917,16.1588,0.121,1.0,1
-1.3025,0.0255,0.0,-0.0755,1.0,0
-0.0233,-0.0751,10.2829,0.1111,1.0,1
-0.711,0.0142,0.0,0.4761,1.0,1
0.1916,0.4945,12.4008,0.1767,1.0,1
0.1048,0.2848,17.78,0.089,1.0,1
0.0605,1.5985,33.7179,0.3294,1.0,1
0.0355,3.687,16.3164,-0.0417,1.0,1
0.1908,0.0,22.9363,0.1187,1.0,1
0.3154,1.1918,20.2583,0.1333,1.0,1
-0.0115,0.5025,17.6788,-0.4853,1.0,0
-0.0198,0.4347,0.0,0.0533,1.0,0
0.1014,0.8207,13.9548,0.1507,1.0,1
-0.081,-2.5098,16.1538,0.0359,1.0,1
0.023,0.0655,51.2051,0.1237,1.0,1
-0.0261,0.3302,0.0,0.0326,1.0,0
-0.3384,0.0,0.0,0.3017,1.0,1
-0.0129,0.3915,0.0,0.0999,1.0,1
0.0188,0.5858,57.4646,0.2527,1.0,1
-0.8354,0.0553,0.0,0.154,1.0,0
-0.4656,0.1373,0.0,1.3264,1.0,1
-0.1722,0.0,0.0,0.2595,1.0,1
-0.4148,0.1534,0.0,0.5498,1.0,0
0.196,0.3583,25.295,-0.001,1.0,1
0.094,0.1208,12.8063,0.0047,1.0,1
-0.4392,-1.8099,6.2272,0.0315,1.0,0
0.1559,0.5506,27.7511,0.1755,1.0,0
0.0748,0.0,59.2662,0.1279,1.0,1
0.1478,0.6817,9.7487,0.1093,1.0,1
0.1005,1.6739,11.0603,0.0323,1.0,1
0.087,0.6394,11.1864,0.0546,1.0,0
0.0981,0.1353,35.5943,0.0568,1.0,1
-0.3489,0.2467,0.0,-0.2687,1.0,1
0.081,0.6884,12.5407,0.0281,1.0,1
0.0692,0.6011,14.6169,0.417,1.0,1
0.0039,0.0,258.0,0.0707,1.0,1
0.3689,0.6656,3.3128,-0.1623,1.0,0
0.0555,0.8904,10.4407,0.4262,1.0,0
-0.0779,0.3824,0.0,-0.0561,1.0,1
0.2278,0.8483,22.0276,0.1741,1.0,1
-1.027,-1.134,31.5122,0.1622,1.0,1
-0.5239,0.0,0.0,-0.1984,1.0,1
0.2293,0.0,10.4301,-0.0631,1.0,1
-0.8871,0.6413,0.0,0.4952,1.0,0
0.0471,0.5828,32.8444,0.2715,1.0,1
0.2016,2.467,9.4466,0.3204,1.0,1
0.0495,1.2141,13.303,-0.0777,1.0,1
0.2285,-1.0607,0.0,0.0531,1.0,1
0.0239,0.6228,163.8667,0.0779,1.0,0
0.1345,0.6545,8.4188,0.1176,1.0,1
-0.2686,1.5959,0.0,0.172,1.0,0
0.0705,0.5292,21.4154,0.0318,1.0,0
-0.2251,12.23,0.0,-0.0637,1.0,1
-0.416,0.7796,0.0,-0.0148,1.0,1
-0.3599,0.2487,0.0,-0.0213,1.0,1
0.0798,8.4743,10.3405,0.0339,1.0,1
0.1202,0.8742,11.8,0.0919,1.0,1
0.1059,0.7067,27.1907,0.1041,1.0,1
0.0768,0.5401,13.0329,0.0157,1.0,1
0.1124,0.1169999999999999,12.5352,0.078,1.0,1
0.1004,0.833,20.9437,0.0398,1.0,1
0.136,0.2861,26.3929,0.0638,1.0,0
-0.0282,0.0,0.0,-0.0558,1.0,1
0.0932,1.0422,19.581,0.2166,1.0,1
0.1145,0.0,15.4167,0.1285,1.0,1
0.0539,0.0742,81.0,0.1652,1.0,1
0.0767,1.1094,16.8041,-0.0663,1.0,1
-0.4995,0.2399,0.0,0.0455,1.0,1
0.1738,1.1825,19.4247,0.1849,1.0,1
-0.1923,0.0687,0.0,-0.1123,1.0,1
0.2787,1.0859,28.4417,0.2382,1.0,1
-0.7046,1.3415,0.0,0.1789,1.0,1
0.3473,1.1012,3.1143,0.7292,1.0,0
-1.0163,0.6503,0.0,0.4853,1.0,0
0.0875,1.0061,11.1674,0.1765,1.0,1
0.055,0.5617,21.6389,-0.1986,1.0,0
0.1814,0.0,81.6081,0.2584,1.0,1
0.1861,3.1781,0.0164,-0.1009,1.0,0
0.0433,0.3353,14.6659,0.1178,1.0,0
-0.0736,1.0921,0.0,0.6339,1.0,1
0.0391,0.5092,34.5205,-0.0025,1.0,0
-0.2111,0.8833,0.0,-0.1346,1.0,1
0.0142,0.2307,85.1136,0.0171,1.0,1
-0.3071,0.0,0.0,0.1653,1.0,1
0.0274,0.3165,130.0,0.5639,1.0,1
0.0916,0.0595,51.2604,0.0778,1.0,1
0.0162,0.5439,151.7368,0.3023,1.0,1
0.0648,1.4902,13.2189,0.3509,1.0,1
-1.5054,1.0744,0.0,0.3473,1.0,0
0.2211,1.0731,38.8404,0.3571,1.0,1
0.0182,1.0156,73.9545,-0.0323,1.0,1
0.0976,3.8676,8.9091,0.1042,1.0,1
-1.9101,0.1922,0.0,0.8592,1.0,1
0.0671,0.0,80.0185,0.2801,1.0,1
0.1116,0.4286,15.7239,0.0471,1.0,1
0.0438,0.0753,12.898,1.2079,1.0,1
-1.9009,0.0,0.0,-0.2482,1.0,1
0.1519,1.3046,13.2633,0.0675,1.0,1
0.2555,1.1344,20.0443,0.7821,1.0,0
0.0827,0.8699,13.2593,0.0073,1.0,1
0.098,1.2245,36.692,0.0957,1.0,1
0.1243,0.1349,30.8724,0.1454,1.0,1
-0.5759,1.0854,0.0,-0.0651,1.0,0
0.1302,0.1594,12.4453,-0.1408,1.0,0
-0.0354,0.8046,0.0,0.1141,1.0,0
0.0909,0.1093,18.9567,0.0598,1.0,1
0.0811,0.507,11.9151,0.0379,1.0,1
-0.1218,0.6954,0.0,0.4038,1.0,1
0.0658,0.7462,24.5625,0.0394,1.0,1
0.1252,0.0,38.7863,0.0541,1.0,0
-0.2243,0.2629,0.0,0.1165,1.0,0
0.1351,1.1314,6.6471,-0.0039,1.0,1
0.0142,0.2048,144.025,0.1366,1.0,1
0.051,0.3703,32.2661,0.1447,1.0,1
0.1334,0.9309,18.0464,0.2947,1.0,1
-0.8412,8.6291,0.0,1.2768,1.0,1
0.0586,0.0054,25.1442,0.1407,1.0,1
0.3431,0.5492,12.8511,0.113,1.0,1
0.2656,0.7582,12.9552,0.6789,1.0,0
0.0548,0.9696,16.9351,0.0826,1.0,1
0.0798,0.2833,10.5704,0.2014,1.0,1
-0.0138,0.0,0.0,-0.0586,1.0,1
0.032,0.8057,26.3009,0.0587,1.0,1
-0.768,0.1856,0.0,0.6452,1.0,1
1.1195,7.4083,10.0039,0.2202,1.0,1
0.2319,1.0306,8.4708,0.0524,1.0,1
0.0101,0.7305,266.095,0.0146,1.0,1
-0.1987,0.0,0.0,0.0572,1.0,1
0.0882,0.1728,14.8818,0.1749,1.0,1
0.0821,0.4041,16.184,0.1866,1.0,1
0.4993,2.2214,20.8184,0.1658,1.0,1
0.0633,0.7622,13.7686,0.3189,1.0,1
0.2932,1.5425,5.9339,0.3836,1.0,1
-0.5339,0.2818,0.0,-0.0782,1.0,0
-0.1476,0.0722,0.0,0.0275,1.0,0
0.089,0.7108,26.2293,0.0041,1.0,1
-0.5648,0.0,0.0,1.0779,1.0,1
0.0945,1.1363,11.1135,0.4397,1.0,1
0.1234,2.3704,5.4214,0.0453,1.0,1
-1.6724,0.3456,0.0,0.8154,1.0,0
0.2678,0.0831,10.0445,0.0886,1.0,0
0.1117,0.1969,16.4138,0.1218,1.0,1
-0.7268,0.0,0.0,1.2364,1.0,1
0.0942,1.3163,35.9128,0.1955,1.0,1
0.2102,2.1487,9.23,0.1376,1.0,1
1.1545,-0.115,0.0,0.0214,1.0,1
0.0376,0.0327,43.6796,0.06,1.0,1
0.1169,0.3142,44.1131,0.1421,1.0,1
-0.0966,-1.3867,86.7432,0.149,1.0,1
-0.0552,0.0274,0.0,-0.006,1.0,0
0.1047,0.3127,10.9444,-0.0375,1.0,1
-0.0877,0.0054,0.0,0.1489,1.0,0
0.5218,1.0909,5.9270000000000005,-0.4722,1.0,1
0.2269,0.308,17.1317,0.6931,1.0,1
0.155,2.5417,18.879,0.1318,1.0,1
0.3119,0.4437,3.0345,0.2865,1.0,0
-0.2107,0.0,0.0,0.3476,1.0,0
-0.0594,0.6787,0.0,0.0822,1.0,0
-0.0705,1.9118,0.0,0.0996,1.0,1
0.2218,0.2557,13.2939,0.1248,1.0,1
0.0918,0.4614,31.8909,0.1585,1.0,1
0.1601,0.0,50.8435,0.2082,1.0,1
-0.4638,0.1975,0.0,-0.1391,1.0,1
-0.3226,0.6836,0.0,0.0601,1.0,0
-0.0374,4.1821,0.0,0.1751,1.0,1
-0.0095,1.2758,0.0,0.2273,1.0,0
0.0228,0.0,162.8582,0.0831,1.0,0
-1.9994,0.0,0.0,2.7025,1.0,0
-0.1497,0.8296,0.0,0.1361,1.0,0
0.3717,0.2676,15.4556,0.2657,1.0,1
0.1877,0.7814,10.6598,0.0035,1.0,1
0.1896,2.0938,40.6402,0.0663,1.0,1
0.3689,0.6656,8.1112,-0.1623,1.0,0
0.0069999999999999,1.125,0.0,0.0412,1.0,1
0.0379,0.5671,16.175,-0.1314,1.0,1
0.0244,0.1832,37.4286,-0.0215,1.0,1
0.1576,0.4758,11.0636,0.027,1.0,0
-0.3903,0.0038,0.0,0.0311,1.0,0
0.0235,0.3514,47.6862,0.2373,1.0,0
0.1524,2.1719,12.0329,0.0612,1.0,1
-0.407,0.0,0.0,0.0378,1.0,1
0.2559,-0.0089,0.0,0.1889,1.0,0
0.1762,0.0,20.0339,0.0466,1.0,1
0.1878,0.0215,4.5509,0.7792,1.0,1
-0.0272,0.5311,0.0,0.9153,1.0,1
3.3479,10.5747,25.5873,-0.1133,1.0,1
0.1037,0.2257,17.4336,0.0779,1.0,1
0.0376,0.0,31.7273,0.0669,1.0,0
0.3046,-1.7476,0.0,0.0069,1.0,1
0.1509,0.1766,13.6814,0.1774,1.0,1
-5.4374,1.2414,0.0,0.3051,1.0,1
3.1751,-4.2131,0.0,0.0597,1.0,0
0.0843,0.7759,24.3425,0.0611,1.0,1
0.0257,3.5707,58.3333,0.0351,1.0,1
0.1495,0.324,42.5275,0.1321,1.0,0
-0.1595,7.9711,0.0,0.0203,1.0,0
0.1001,0.5657,13.217,0.0849,1.0,1
0.096,1.6239,12.5,0.216,1.0,1
0.3793,0.0,3.3467,0.6302,1.0,0
0.0635,0.0627,46.8138,0.2163,1.0,1
0.1016,0.8338,11.2197,0.0372,1.0,1
0.1014,1.0938,15.0863,-0.087,1.0,1
-0.0025,1.3953,0.0,-0.0275,1.0,0
0.2177,-1.4755,0.0,-0.0572,1.0,1
0.0677,0.6558,26.2424,-0.0091,1.0,1
0.0159,1.1031,42.9939,0.3596,1.0,1
0.0555,0.1993,63.7917,0.1047,1.0,1
0.1384,0.2139,10.7718,0.0,1.0,1
0.1113,0.5651,10.5199,0.11,1.0,1
0.2473,0.3682,6.9857,0.0361,1.0,0
0.1595,0.3327,6.8726,0.1476,1.0,1
0.1255,3.3782,11.5884,-0.0661,1.0,1
0.0438,0.2857,54.9085,0.0582,1.0,1
0.1678,0.9015,47.6562,0.1868,1.0,1
0.2477,-2.1131,0.0,0.074,1.0,0
